departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Bolivar,2023,marzo,2023-03-01,Bolivar_2023_marzo,1.3182505441592445,1.6714414588740611,1.160752637752034,-1.223768875449616,-1.0619430352139199,-1.2762025280397165,-0.6686688551348916
Boyaca,2023,marzo,2023-03-01,Boyaca_2023_marzo,-4.0964763277865215,-1.1267817745631181,-2.1132071683493097,-0.34058659944173914,-0.669754478580645,0.4162530066608898,0.3517186966269923
Caldas,2023,marzo,2023-03-01,Caldas_2023_marzo,-7.835418912131524,-3.108862375440889,0.9078836943577161,-0.8191587594069456,0.6251901933864717,-0.2666310979641588,1.675474586943492
Caqueta,2023,marzo,2023-03-01,Caqueta_2023_marzo,-1.6717545090902242,-2.623554144150022,-3.6506789386289995,-1.9445427378987667,-2.1729064266859615,-0.26442509975085965,-0.48835791076145735
Casanare,2023,marzo,2023-03-01,Casanare_2023_marzo,-0.45119855863495195,1.5277991618807127,1.267354554532294,0.5381811968483926,-0.32514139141545834,0.014766606532866237,-2.104186661967666
Cauca,2023,marzo,2023-03-01,Cauca_2023_marzo,2.8564177884344666,1.8394069546865532,-3.932422065674579,0.23965354982975365,-0.9981779354457813,0.5339929904999983,1.3850214588540173
Cesar,2023,marzo,2023-03-01,Cesar_2023_marzo,0.8178395925927286,1.4363039681108503,2.10399337223174,-1.4039407599232234,-1.2903378451367762,-2.0519942228546024,-0.47384965299164256
Choco,2023,marzo,2023-03-01,Choco_2023_marzo,4.926282186967527,-2.190254694338533,-6.321077731220329,-0.1679698941038476,-0.9081959394606238,-3.7400490390929773,0.9390968480882057
Cundinamarca,2023,marzo,2023-03-01,Cundinamarca_2023_marzo,-4.52192126600145,0.7049438962590886,0.5549529694865226,3.0881027672519,0.6600636986257887,0.696511232933306,-0.25026010199891485
Cordoba,2023,marzo,2023-03-01,Cordoba_2023_marzo,2.310457268174861,1.23183463491655,-0.253556832962008,-3.364907575453315,-1.135855574912465,-0.7999787975254817,-0.10781260230306079
Guainia,2023,marzo,2023-03-01,Guainia_2023_marzo,6.064398153192091,-5.280688105770643,0.007438444806968231,-0.011347234229052951,2.123117394204269,0.0629056345638812,-1.6967015825153795
Guaviare,2023,marzo,2023-03-01,Guaviare_2023_marzo,3.312642817478012,0.4928350629249714,1.2432879036828333,0.058161879271629836,1.9745237609478736,2.731865163523393,-0.9942569477573011
Huila,2023,marzo,2023-03-01,Huila_2023_marzo,-1.0167003311110714,0.6691124472673872,-1.9937589445622437,-0.33724148411189797,-1.2345157672521128,-0.14004294314982418,-0.2389926651245086
Guajira,2023,marzo,2023-03-01,Guajira_2023_marzo,9.277918446043248,1.8117142464370095,4.319037670322819,1.6309983479298389,-0.47095754613343194,-0.6409643581441032,-0.4637996793111742
Magdalena,2023,marzo,2023-03-01,Magdalena_2023_marzo,2.718793240791872,2.403623663350425,3.8320952975043747,-2.3518118132140335,-0.41833261771932,-1.2075386761157478,-0.6766652882211002
Meta,2023,marzo,2023-03-01,Meta_2023_marzo,-2.8332035158339117,0.3670173003286618,0.6272782769408514,0.7437924936200873,0.548916783674306,0.8299772970028403,-0.8145318215434001
Narino,2023,marzo,2023-03-01,Narino_2023_marzo,3.1863363775353943,2.8866835380554052,-5.640789113895218,0.9026402712788767,-0.34160428451241465,2.313329782491297,0.021576332084410895
Norte De Santander,2023,marzo,2023-03-01,Norte De Santander_2023_marzo,-1.326756221016316,0.06146692278394867,-0.9128224181849817,0.9591132193013976,-1.9215890863710834,0.4814387584585878,-1.007980714407047
Putumayo,2023,marzo,2023-03-01,Putumayo_2023_marzo,-0.24563906158989762,-2.0254466818136847,-4.181878305472385,-1.749621808081385,-0.8093672613625205,0.7977147948554288,-1.394043052983838
Quindio,2023,marzo,2023-03-01,Quindio_2023_marzo,-5.202353434837967,0.0425120699231094,0.7915397377379566,1.0626027686355777,0.63556291819896,0.7046426994002422,0.9177674509031132
Risaralda,2023,marzo,2023-03-01,Risaralda_2023_marzo,-7.355287224482973,-3.0038856185879683,2.1622455689551385,-0.13132608931347148,0.34730724255008666,-0.11639514718384135,1.2888832632524372
Santander,2023,marzo,2023-03-01,Santander_2023_marzo,-4.844144672606899,-0.7087649821981008,1.3579868302080427,-0.5025246178323898,-0.08149529251974921,-0.06202195474728652,0.13069135043861696
Sucre,2023,marzo,2023-03-01,Sucre_2023_marzo,5.651794190163075,4.126776339569249,2.1827235545095474,-1.0502039493620927,-0.37644707348644335,-1.7284142980332893,-0.20627161847851253
Tolima,2023,marzo,2023-03-01,Tolima_2023_marzo,-1.3214031962598618,1.8356631189797505,1.005407447422153,-0.1543805764383185,0.8552078307227975,1.4872682079084811,0.8728811749139876
Valle Del Cauca,2023,marzo,2023-03-01,Valle Del Cauca_2023_marzo,-4.704921106594605,1.0687289457945977,-0.15471197231234865,2.34142691217666,0.3624695483114097,-0.19666745371661593,0.08431789185771989
Vaupes,2023,marzo,2023-03-01,Vaupes_2023_marzo,7.289828291695343,-5.024460618542654,-0.3979211435937584,-1.044557362365921,6.646163014147584,-2.9322801321277856,4.9432080968284895
Vichada,2023,marzo,2023-03-01,Vichada_2023_marzo,14.471661073568468,-5.780921562217608,2.8599016803506228,6.37023415462791,-4.012966847227317,1.772331146300222,0.4731556805999606
Amazonas,2023,abril,2023-04-01,Amazonas_2023_abril,-0.17659998241558492,-5.624446648003483,0.8525217228469333,-1.874289591337875,3.0959556273670463,-0.7799883567816072,-1.9849668622015562
Antioquia,2023,abril,2023-04-01,Antioquia_2023_abril,-5.566235145316723,-1.6376841516219054,2.4611545881829984,-0.8703095652914666,0.3009283386236091,-0.7233736455634457,1.0299037109037792
Arauca,2023,abril,2023-04-01,Arauca_2023_abril,3.0049216527153377,0.030384851250464334,0.3999562274277385,0.23327358878626767,-0.4186747947185647,1.6471482992252828,-1.56500394814969
Atlantico,2023,abril,2023-04-01,Atlantico_2023_abril,-1.2774419819194702,3.2880902920365993,3.8034313139655507,0.3974662104517901,0.12572123543075803,-2.3226700529371267,-1.1861086667811007
Bogotá,2023,abril,2023-04-01,Bogotá_2023_abril,-8.081312362484379,0.3247938888571682,0.7000461567825094,5.504123690650808,1.0620407156697191,-0.7152120628630353,0.09557471336978982
Bolivar,2023,abril,2023-04-01,Bolivar_2023_abril,1.2935647932964693,1.6627960243762707,1.0685884966881907,-1.2694579213019266,-0.9811220337229112,-1.174650167183061,-0.43695082314258554
Boyaca,2023,abril,2023-04-01,Boyaca_2023_abril,-4.089729698858732,-1.166802960153126,-2.217760704154626,-0.37248188829491385,-0.565465583100002,0.4549760306547246,0.4476565945993014
Caldas,2023,abril,2023-04-01,Caldas_2023_abril,-7.853696045623976,-3.056352557700325,0.9866517653897681,-0.8416933216670326,0.5576034156315306,-0.24577946809066806,1.7432538613622721
Caqueta,2023,abril,2023-04-01,Caqueta_2023_abril,-1.6454317027295455,-2.6698428042399955,-3.6950178518293386,-1.8361872056372306,-2.1422337933189377,-0.3689160742361494,-0.7124737476657033
Casanare,2023,abril,2023-04-01,Casanare_2023_abril,-0.467072771436712,1.440955053259599,1.0297091746774214,0.4953102305494621,-0.12856978564936772,0.1508738280093035,-1.8575390821554971
Cauca,2023,abril,2023-04-01,Cauca_2023_abril,2.792585429927612,1.9507399880274043,-3.863775072826865,0.1370889334545358,-1.0434264784622695,0.6831129555277774,1.8073754121596126
Cesar,2023,abril,2023-04-01,Cesar_2023_abril,0.7916811826873145,1.4096049279951008,1.9582083920423865,-1.5039232646269318,-1.1554750648538354,-1.8948877146221412,-0.1334469492697363
Choco,2023,abril,2023-04-01,Choco_2023_abril,4.9012962291672455,-2.157162506849258,-6.307159479045808,-0.2438789480722158,-0.915923709571472,-3.650503030146626,1.139000482007017
Cundinamarca,2023,abril,2023-04-01,Cundinamarca_2023_abril,-4.554656495152402,0.7207240042509289,0.5000673250038897,2.9958445163145626,0.7135496351881487,0.8312482290859508,0.053247825747498166
Cordoba,2023,abril,2023-04-01,Cordoba_2023_abril,2.3125070966834023,1.1787023246618686,-0.34241916523905275,-3.3261077850881917,-1.0794538564480007,-0.7938631400079336,-0.1518531808113534
Guainia,2023,abril,2023-04-01,Guainia_2023_abril,6.08178743057447,-5.397861892657601,-0.2193411967725317,-0.00399329954338459,2.3128314213467256,0.10409744498214406,-1.6693847487510136
Guaviare,2023,abril,2023-04-01,Guaviare_2023_abril,3.2815034611226417,0.4834729143152799,1.1733750017033917,0.05010570828881631,2.013429923886178,2.8202100668476797,-0.8371272388775125
Huila,2023,abril,2023-04-01,Huila_2023_abril,-1.0803091915614123,0.7880580735012827,-1.9005851815297956,-0.4015279194268356,-1.3073429526533322,-0.024144661481731104,0.11684661636977878
Guajira,2023,abril,2023-04-01,Guajira_2023_abril,9.29825540534185,1.7908121377239958,4.29255106578068,1.5319062357509499,-0.4200783800949462,-0.6056696181700062,-0.39470031469326194
Magdalena,2023,abril,2023-04-01,Magdalena_2023_abril,2.6899610299987065,2.4134570267578552,3.757829333315585,-2.424977802671566,-0.3435093311369051,-1.089387561073096,-0.38472318906045966
Meta,2023,abril,2023-04-01,Meta_2023_abril,-2.85269731213621,0.3079364860198307,0.420880500554952,0.7357503376988828,0.7252971408260884,0.9328125541223616,-0.5782394683273892
Narino,2023,abril,2023-04-01,Narino_2023_abril,3.1600136154661937,2.8725033546490297,-5.7800234950316085,0.7643642274105505,-0.19790577681919252,2.4897453307175965,0.4312278785293932
Norte De Santander,2023,abril,2023-04-01,Norte De Santander_2023_abril,-1.342877260745784,0.046907604614230554,-1.013944301208969,0.8714222167935944,-1.819144205317872,0.596314396336309,-0.7424540247271564
Putumayo,2023,abril,2023-04-01,Putumayo_2023_abril,-0.26569530804980523,-2.083964881655064,-4.380655037751068,-1.8418507113348854,-0.6327358048578303,0.9580103323801801,-1.0703605178360716
Quindio,2023,abril,2023-04-01,Quindio_2023_abril,-5.263208356705234,0.1310454411887901,0.8328416778383795,0.9360794031962903,0.6084794502575119,0.8781016674675509,1.3461647146243623
Risaralda,2023,abril,2023-04-01,Risaralda_2023_abril,-7.434522967825801,-2.8618716763928225,2.286180592982611,-0.2664564712475156,0.24693021962540523,0.0677333766188638,1.764933915389198
Santander,2023,abril,2023-04-01,Santander_2023_abril,-4.878153174601455,-0.7062753040757663,1.2597779551797328,-0.6041156164120486,0.012735341608409615,0.09360594761619133,0.4855383088325792
Sucre,2023,abril,2023-04-01,Sucre_2023_abril,5.59767004841517,4.127549360560046,2.079221636767523,-1.110765061625394,-0.30868398488013726,-1.5538956981073853,0.1382080174673075
Tolima,2023,abril,2023-04-01,Tolima_2023_abril,-1.3636869371885791,1.8977649796333882,1.0066580198625652,-0.21706800525395462,0.8687271775108166,1.5933939614238446,1.1911563671053667
Valle Del Cauca,2023,abril,2023-04-01,Valle Del Cauca_2023_abril,-4.733361723991696,1.1421640258008252,-0.07118529407356641,2.3004392452878233,0.29900925431371533,-0.1515712144839324,0.2418541490971901
Vaupes,2023,abril,2023-04-01,Vaupes_2023_abril,7.265981262930076,-4.981983741569474,-0.3179035226896633,-1.0165616106215762,6.55337710132811,-2.9282880233002406,4.930254244253722
Vichada,2023,abril,2023-04-01,Vichada_2023_abril,14.431679960595156,-5.814497223906941,2.6940330343624135,6.306147810222985,-3.882196417630337,1.9419344221438761,0.8101350427575139
Amazonas,2023,mayo,2023-05-01,Amazonas_2023_mayo,-0.18095274231707367,-5.576618358971698,0.9505234301501515,-1.8841767665989522,3.0160779609240755,-0.7989133842422736,-2.0021774457804007
Antioquia,2023,mayo,2023-05-01,Antioquia_2023_mayo,-5.517590450197468,-1.6915358779118643,2.381744672210769,-0.8839065026492042,0.4123047915583053,-0.787339208349359,0.9516064863292415
Arauca,2023,mayo,2023-05-01,Arauca_2023_mayo,2.906958912851558,0.029737544340294325,0.1825318550084816,0.15550615137962634,-0.26381916879242606,1.945756517087482,-0.9315007324544572
Atlantico,2023,mayo,2023-05-01,Atlantico_2023_mayo,-1.3108546196066426,3.278727162664747,3.680162671036766,0.3171960515819343,0.23783258415235442,-2.174028362755006,-0.8468707319572139
Bogotá,2023,mayo,2023-05-01,Bogotá_2023_mayo,-8.01303807779903,0.3112661548880542,0.8008096577644574,5.6031441198251075,0.998787133023955,-0.9409982608912855,-0.3487672018134422
Bolivar,2023,mayo,2023-05-01,Bolivar_2023_mayo,1.2888825728065636,1.646325287453233,1.0085173909135452,-1.2979662013038331,-0.9246121203108052,-1.1295052795234242,-0.3371872714801465
Boyaca,2023,mayo,2023-05-01,Boyaca_2023_mayo,-4.040868134230584,-1.1691860542685533,-2.153777506208286,-0.33002706798343157,-0.589597967828593,0.309915539994488,0.19803872717885257
Caldas,2023,mayo,2023-05-01,Caldas_2023_mayo,-7.79088044326991,-3.07462777029931,1.0555691461539638,-0.8016439886043003,0.5296941656075387,-0.41309016351970584,1.419304797147836
Caqueta,2023,mayo,2023-05-01,Caqueta_2023_mayo,-1.6332259349339788,-2.6956292194344655,-3.7526359148026915,-1.819349909864349,-2.081496310495181,-0.3882450997742111,-0.7244318932868491
Casanare,2023,mayo,2023-05-01,Casanare_2023_mayo,-0.5462470596212969,1.4093396990935927,0.7878756033562979,0.4507911160845845,0.04639901896607679,0.403056220752792,-1.3393582959202606
Cauca,2023,mayo,2023-05-01,Cauca_2023_mayo,2.794850106564279,1.98829507866647,-3.8139007424408464,0.09345091699683009,-1.0600784153482972,0.6829101668348926,1.874123394298892
Cesar,2023,mayo,2023-05-01,Cesar_2023_mayo,0.7690703224048029,1.4070935495882906,1.8945809994951948,-1.5303703483741937,-1.1041015264305065,-1.8174609103658625,0.03963432289730433
Choco,2023,mayo,2023-05-01,Choco_2023_mayo,4.913432934409807,-2.215918629348721,-6.439752198558081,-0.28052712703366606,-0.7875626791520977,-3.6079637742383017,1.2274398738354286
Cundinamarca,2023,mayo,2023-05-01,Cundinamarca_2023_mayo,-4.486382210467052,0.7071962702818149,0.6008308259858385,3.0948649454888626,0.6502960525423847,0.6054620310577002,-0.3910940894357339
Cordoba,2023,mayo,2023-05-01,Cordoba_2023_mayo,2.275689811814907,1.134324021968881,-0.5453658418032573,-3.3961322719353744,-0.9078679453197965,-0.6176606788785262,0.22130567884171512
Guainia,2023,mayo,2023-05-01,Guainia_2023_mayo,6.152710836147232,-5.462766630903487,-0.21493841461564825,0.06368492669949512,2.3264442749974656,-0.06921102475909334,-2.058621526690863
Guaviare,2023,mayo,2023-05-01,Guaviare_2023_mayo,3.3646728616295314,0.3419503328333591,1.0120432969631261,0.09680538673708199,2.177425321456156,2.6913826133237584,-1.1490795513290821
Huila,2023,mayo,2023-05-01,Huila_2023_mayo,-1.1192835809782624,0.8749298159207625,-1.8379032908192285,-0.4848161301587265,-1.3395277939026131,0.06897824987825513,0.4163007686216736
Guajira,2023,mayo,2023-05-01,Guajira_2023_mayo,9.28901847436775,1.8090215817300912,4.251557049834882,1.3906594210014873,-0.34487639195719627,-0.49336090170521374,-0.09022096142633997
Magdalena,2023,mayo,2023-05-01,Magdalena_2023_mayo,2.6561012093388294,2.4020097691294424,3.6303417496706274,-2.4667399993390142,-0.2333761380151904,-0.9644232162812362,-0.08823322072695218
Meta,2023,mayo,2023-05-01,Meta_2023_mayo,-2.80600841054615,0.2178493616412249,0.3112059157184405,0.8281380189599703,0.8227895031361718,0.8230158662004722,-0.8273766669787259
Narino,2023,mayo,2023-05-01,Narino_2023_mayo,3.1799008105585997,2.907590067553682,-5.672023134532223,0.7845820087366959,-0.27509224312057573,2.40105318434267,0.2848821479178721
Norte De Santander,2023,mayo,2023-05-01,Norte De Santander_2023_mayo,-1.334767746382138,0.07277893354529481,-1.0171927607853766,0.8205748173576649,-1.7718760032146683,0.5997825715061432,-0.6166927162687019
Putumayo,2023,mayo,2023-05-01,Putumayo_2023_mayo,-0.2657645603493284,-2.096875094438382,-4.414679392281384,-1.8449516131299688,-0.602537126281625,0.9707036561336047,-1.0435840342211649
Quindio,2023,mayo,2023-05-01,Quindio_2023_mayo,-5.219447395560771,0.16520204731241797,0.9603811078686798,0.9596154938186674,0.5366701273035942,0.7315962407216721,1.119536028041201
Risaralda,2023,mayo,2023-05-01,Risaralda_2023_mayo,-7.352852177559804,-2.896005959380511,2.3608415104881972,-0.1872056162772899,0.21573608643188086,-0.16132392647556343,1.3086759127979866
Santander,2023,mayo,2023-05-01,Santander_2023_mayo,-4.8439159536072784,-0.6911760899734446,1.312005894019587,-0.6047130187380083,0.007192761304116393,0.003218005072065811,0.38100184136652043
Sucre,2023,mayo,2023-05-01,Sucre_2023_mayo,5.543956803583306,4.098588129619428,1.9132305829683247,-1.1973040009063887,-0.18846576906667242,-1.3403822025023402,0.5374264396034878
Tolima,2023,mayo,2023-05-01,Tolima_2023_mayo,-1.3518008080896535,1.9508489667512674,1.1083722898458053,-0.2517825597610033,0.8138803127322445,1.5516521792187425,1.1846904274135677
Valle Del Cauca,2023,mayo,2023-05-01,Valle Del Cauca_2023_mayo,-4.717486780933148,1.1509414703879757,-0.06253371363245466,2.265686409588701,0.3220848228337418,-0.1691640354168961,0.26615543010814263
Vaupes,2023,mayo,2023-05-01,Vaupes_2023_mayo,7.291366898858817,-5.019859412345238,-0.3657656900666115,-1.0259027880767335,6.609933307980369,-2.954418100325971,4.875375167729006
Vichada,2023,mayo,2023-05-01,Vichada_2023_mayo,14.39366327698875,-5.887742576958871,2.4403888102976428,6.2850770180814335,-3.6832874224912877,2.107963806241118,1.1348945674003101
Amazonas,2023,junio,2023-06-01,Amazonas_2023_junio,-0.2918444212123507,-5.409811338572711,1.1281464094688445,-1.9004372080181973,2.8170607727907395,-0.6430687510325332,-1.6365018230629667
Antioquia,2023,junio,2023-06-01,Antioquia_2023_junio,-5.623141912689408,-1.5679879529840903,2.4100110732037154,-1.0206113813317101,0.3797464187150643,-0.5226081415187886,1.5886344157220462
Arauca,2023,junio,2023-06-01,Arauca_2023_junio,2.9128653554556325,-0.06446822293915327,-0.0017231760261489394,0.2240884671993982,-0.12698823173068496,1.9546169538733769,-0.9660150481758173
Atlantico,2023,junio,2023-06-01,Atlantico_2023_junio,-1.403720005343758,3.3209089134949763,3.565813040842651,0.20242561303520626,0.31698633861074627,-1.8951995641281012,-0.23772396439925736
